"gauge_id","gauge_name","area_km2","date","pr_mm_yr","et_mm_yr","tmin_C_yr","tmax_C_yr","tavg_C_yr","pet_mm_yr","qobs_m3s_yr","qobs_mm_yr","qsim_m3s_yr","qsim_mm_yr","sim_short_name","sim_pr_name","sim_pet_name","sim_txn_name","sim_lai_name"
10134001,"Rio Cruces En Rucaco",1802.60375304962,1994-01-01,2533.74124275446,834.308704465873,6.41993672064616,16.6660074320948,11.1964320654315,1045.80886830325,84.5499480095462,1479.17541829042,86.9121933079749,1520.50217554654,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,1995-01-01,2400.19335407521,795.880591893791,5.67638859764039,16.2182938302528,10.6796579490313,1054.3653875647,97.6387365591398,1708.15976107883,93.3983733058769,1633.97590601436,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,1996-01-01,1755.88744572408,783.022575294475,5.8806609893979,16.359852350012,10.8265019558787,1037.27927786723,53.2688259682475,931.921778645278,49.8689467107706,872.441933403415,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,1997-01-01,3065.53655896048,846.5590993034,6.55249337692428,16.5696927162246,11.2408696406216,1024.20215084287,107.209548643113,1875.59818417628,111.719730125428,1954.50242643455,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,1998-01-01,1322.29459967884,736.32927011596,6.04575643383243,17.3471931505333,11.3019104575944,1091.34471674927,33.3102850742448,582.753224786205,39.4440638410573,690.061803758679,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,1999-01-01,2048.43083991344,761.633140797008,6.17205834087721,16.8642854361135,11.159470773443,1080.76387268282,50.9959662058372,892.158793937124,67.3263277602406,1177.85346261204,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2000-01-01,2780.90905505449,853.92343982324,5.78606805248284,15.7297637893419,10.4507059958326,1007.51667706546,89.8663327462613,1572.18393931086,95.43422380928,1669.59248640076,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2001-01-01,2510.57703487699,891.262525527995,5.95939320875018,16.4397687643108,10.876140589006,1047.34406865342,91.8109030977983,1606.20360142591,93.6016098731944,1637.53146744936,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2002-01-01,2875.45816504165,808.762948923478,5.98028831042891,15.8689886914641,10.5733342589093,1015.27561263036,104.251225038402,1823.84321970318,98.8488230458634,1729.3298531641,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2003-01-01,2248.58124596923,837.07348394157,6.0060742087665,16.2139103945921,10.7371394920939,1010.32317707065,86.4781048387097,1512.90793086376,76.832951888686,1344.16893710689,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2004-01-01,2368.02974581216,852.123747213316,6.37149711819511,16.8643573278692,11.1329961636982,1058.39166560187,80.7767596712396,1413.16464513213,82.0998705062094,1436.31206353788,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2005-01-01,2628.69653952048,809.318883455817,5.7451345968717,16.239759742439,10.6726765365961,1046.9959030365,106.910912698413,1870.37363988243,97.8883098785721,1712.5259697857,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2006-01-01,2902.53253731945,889.414409768487,5.88391698629325,16.4127434317792,10.781370385845,1034.18966122746,106.050181771633,1855.31541620959,103.301561722497,1807.22915114834,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2007-01-01,1913.09957179047,829.38253010931,5.08907074094939,15.6163612280745,10.0580910513877,1033.8788830752,62.8780956221198,1100.03300513742,64.3084111455786,1125.05593670044,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2008-01-01,2305.03171894753,777.173676404321,6.33214495762798,17.6247126885864,11.6403542262408,1135.89616535319,89.5920609936967,1567.38563908862,82.3736803050871,1441.102282022,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2009-01-01,2552.0863390425,758.886651613202,5.90164145502199,16.2064031122139,10.7667456561794,1023.50568930584,84.4778745519713,1477.91451524712,82.7996206921659,1448.55397850504,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2010-01-01,1995.38644410073,882.624322007281,5.48896819818671,15.6671731763684,10.2470408707285,1001.22195826034,55.5530357142857,971.883327837213,63.5355838239215,1111.53555964888,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2011-01-01,2182.20959580613,847.751236587828,5.83741428725104,16.5883373226524,10.8864818654872,1070.08722579601,50.7593154761905,888.018661976612,73.6420702786245,1288.34544163005,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2012-01-01,2255.86813083954,873.302309915308,5.94863579454512,16.4655651277645,10.8162820196307,1048.33117406891,58.1978228896305,1018.15306860557,60.4582142825649,1057.69792301241,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2013-01-01,1898.1682113928,880.385532747598,6.15586028864013,17.0395547411596,11.2198443872576,1096.6261561836,66.8778437019969,1170.00737151362,63.265527514454,1106.81100731121,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2014-01-01,2358.91700107437,829.976211066878,6.03522799342776,16.4011091471559,10.9111268280928,1043.10052694875,84.140411546339,1472.01070342624,78.7673339821435,1378.01035877046,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2015-01-01,2427.89094579553,723.642358694727,6.27422113014781,17.122481660741,11.4096964277312,1090.17151144653,85.4289633896569,1494.55352286846,88.4146526405805,1546.78724093203,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2016-01-01,1593.70937380106,803.100293357666,6.29402698052262,17.7331341068595,11.617121802503,1116.7450287469,41.2193339513039,721.11961005805,42.3802074986191,741.428736856548,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2017-01-01,2433.92279676251,886.579417501986,6.27345012397371,16.3425362000845,10.9992454204293,1036.52464804688,79.5309050179211,1391.36879993843,81.1743443067147,1420.12026643444,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2018-01-01,2413.78736917439,861.635002440813,5.81077049879997,16.375144192073,10.7240965413302,1050.25622554182,79.3520180491551,1388.23922726476,80.8687973068164,1414.77481534876,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2019-01-01,1969.64795027573,783.696721624079,5.90724623914764,16.8475217798227,10.9961175235825,1078.12043800281,67.8584179979519,1187.16221818745,66.2066636071755,1158.26528153157,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2020-01-01,1843.68652893187,752.270909264717,5.92676725062548,16.9292643689698,11.0300504423953,1086.41331306257,8.66096420626092,151.520913426793,57.0653209145334,998.340293764599,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10134001,"Rio Cruces En Rucaco",1802.60375304962,2021-01-01,1509.70732636849,762.167239052956,6.0270921201986,17.545846886957,11.3739999095663,1119.97540792607,NA,NA,41.1072550824507,719.158824609682,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1960-01-01,2239.3065424768,302.150644017576,4.87474930627018,14.5377096676709,9.44186150815575,1029.43853968104,NA,NA,278.636237831611,2113.04823138962,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1961-01-01,2947.85798609279,283.970548381337,4.66750717560641,13.3633641739786,8.81383501456124,941.16857094145,NA,NA,374.848799184617,2842.67975450578,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1962-01-01,1901.61434849045,299.086203932871,5.04052784884717,14.8478496989566,9.64073277301796,1027.95301042565,NA,NA,229.393061507641,1739.61077957384,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1963-01-01,3039.56661413676,293.655452465897,4.75783924642547,13.8326073860766,9.12975631443893,963.944950404771,NA,NA,377.002958191375,2859.01589913214,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1964-01-01,2645.68261639808,290.64529551296,4.74952818616922,13.6454982043561,9.06851293238879,966.14394207064,NA,NA,325.137421188241,2465.69167796326,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1965-01-01,3129.11618231499,290.277745631788,4.63793286393509,13.4247561417994,8.92247256538175,939.974972827457,NA,NA,389.705100613634,2955.34306672917,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1966-01-01,2776.74253848052,284.687351380408,4.67849777576668,13.6369073407976,8.96611743522778,960.887783585989,NA,NA,355.418569303392,2695.32988642857,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1967-01-01,2691.33849937548,290.834068137252,4.39215057663288,13.4399342378557,8.80649162210266,960.546514705891,NA,NA,344.705405285724,2614.08621024242,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1968-01-01,2414.54408589732,294.045258478078,4.83732039839562,14.0677094897145,9.22398991570265,966.236185901934,NA,NA,287.258202623414,2178.4332207801,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1969-01-01,3036.04998523432,285.996846325941,4.38612571380676,13.4768533731925,8.77906136955304,963.589905437567,NA,NA,395.906837317295,3002.37416675836,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1970-01-01,2855.92174080788,295.929429764825,4.6051647029596,13.7322859907863,9.01373056160297,968.092166348011,NA,NA,352.695878738217,2674.68226166829,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1971-01-01,3008.54464737464,284.268152651168,4.08016060016315,12.8295441166356,8.35847607096145,916.294264435283,NA,NA,381.62468084158,2894.06490405694,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1972-01-01,2836.48659700037,291.329883759409,4.42695095613357,13.6906749948963,8.93061701305461,981.016310137095,NA,NA,374.555915753726,2840.45866215805,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1973-01-01,2472.7010363848,292.282792205386,4.17874058902476,13.5833036430061,8.66451097976205,976.260269052757,NA,NA,318.280384218225,2413.69108408924,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1974-01-01,2290.5101478192,288.646713835079,4.06518766781239,13.5164571396159,8.67215030544769,964.938423230817,NA,NA,290.670675211147,2204.31183306072,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1975-01-01,2907.69516713883,280.70943260049,4.50213549375924,13.3946771436316,8.68139254989684,947.681266603642,NA,NA,348.586228770258,2643.51657889851,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1976-01-01,2303.94195381122,288.043956216296,4.13737076421774,13.3344369315608,8.48099369059496,953.54651559379,NA,NA,286.317674020037,2171.30068727548,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1977-01-01,3218.73461928145,296.202518982548,5.19052919667128,14.1513989961335,9.47515438009387,982.251839251704,NA,NA,407.661125301275,3091.51324511042,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1978-01-01,2722.27458980481,291.057369973851,4.99006468948628,14.4840643487028,9.4443060171241,997.374634960162,NA,NA,351.52540517227,2665.80593202194,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1979-01-01,3018.41490389037,297.073117840673,4.87581980053252,14.6884348930177,9.44240700715826,1018.03627623061,NA,NA,359.282944139647,2724.63551615112,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1980-01-01,3130.70549593698,290.844680935223,5.1318849909288,13.9095262030754,9.2911754491449,973.218005687076,NA,NA,408.801781103467,3100.16345064076,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1981-01-01,2897.66317352882,289.337380429546,5.07317314563318,13.9585883834615,9.32741901051913,964.261953133818,NA,NA,374.750104303497,2841.93129821875,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
10311001,"Rio Bueno En Bueno",4158.48169754222,1982-01-01,3061.58385734278,288.984821393798,5.18118103831996,13.8457018263319,9.32096703950317,967.871505164755,NA,NA,383.130193957361,2905.48201854066,"hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM"
