"gauge_id","gauge_name","area_km2","date","sim_short_name","sim_pr_name","sim_pet_name","sim_txn_name","sim_lai_name","pr_mm_mon_LTM_1960_2020","et_mm_mon_LTM_1960_2020","tmin_C_mon_LTM_1960_2020","tmax_C_mon_LTM_1960_2020","tavg_C_mon_LTM_1960_2020","pet_mm_mon_LTM_1960_2020","qobs_m3s_mon_LTM_1960_2020","qobs_mm_mon_LTM_1960_2020","qsim_m3s_mon_LTM_1960_2020","qsim_mm_mon_LTM_1960_2020","pr_mm_mon_LTM_1960_1990","et_mm_mon_LTM_1960_1990","tmin_C_mon_LTM_1960_1990","tmax_C_mon_LTM_1960_1990","tavg_C_mon_LTM_1960_1990","pet_mm_mon_LTM_1960_1990","qobs_m3s_mon_LTM_1960_1990","qobs_mm_mon_LTM_1960_1990","qsim_m3s_mon_LTM_1960_1990","qsim_mm_mon_LTM_1960_1990","pr_mm_mon_LTM_1990_2020","et_mm_mon_LTM_1990_2020","tmin_C_mon_LTM_1990_2020","tmax_C_mon_LTM_1990_2020","tavg_C_mon_LTM_1990_2020","pet_mm_mon_LTM_1990_2020","qobs_m3s_mon_LTM_1990_2020","qobs_mm_mon_LTM_1990_2020","qsim_m3s_mon_LTM_1990_2020","qsim_mm_mon_LTM_1990_2020","pr_mm_mon_LTM_2040_2070","et_mm_mon_LTM_2040_2070","tmin_C_mon_LTM_2040_2070","tmax_C_mon_LTM_2040_2070","tavg_C_mon_LTM_2040_2070","pet_mm_mon_LTM_2040_2070","qobs_m3s_mon_LTM_2040_2070","qobs_mm_mon_LTM_2040_2070","qsim_m3s_mon_LTM_2040_2070","qsim_mm_mon_LTM_2040_2070","pr_mm_mon_LTM_2070_2100","et_mm_mon_LTM_2070_2100","tmin_C_mon_LTM_2070_2100","tmax_C_mon_LTM_2070_2100","tavg_C_mon_LTM_2070_2100","pet_mm_mon_LTM_2070_2100","qobs_m3s_mon_LTM_2070_2100","qobs_mm_mon_LTM_2070_2100","qsim_m3s_mon_LTM_2070_2100","qsim_mm_mon_LTM_2070_2100"
10134001,"Rio Cruces En Rucaco",1802.60375304962,"Nov","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",117.166044974629,112.226360965335,6.5954443547165,18.0910432202151,12.2504736306339,125.541112322788,57.2027464052288,82.2529734732398,50.9308501395628,73.234488355197,115.757436344964,111.829523017418,6.59690754498642,18.1300638773398,12.3153119912646,125.926272274686,NA,NA,50.522848705914,72.647814931141,117.488955061909,112.534474997001,6.57122364083976,18.0287751679579,12.1647346933227,125.08796213752,55.8703355555556,80.3370732558403,51.0280579234409,73.3742653724065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10134001,"Rio Cruces En Rucaco",1802.60375304962,"Dec","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",102.138153875119,125.839078904556,8.17830414036969,20.7942987765165,14.4294965315067,159.476364343671,36.8585087945671,52.9995871992884,35.7115125336859,51.3502983285788,99.1777991954228,125.263055030255,8.16801737616092,20.7751155852008,14.4277400674335,159.451964298391,NA,NA,37.6174537523413,54.0908893377771,103.351557613899,126.147150844947,8.17417326406213,20.8076878218843,14.4241629732457,159.522087777401,37.9178375973304,54.5228172780659,33.4135443761707,48.0460039409728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Jan","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",93.1978886309441,45.1549195540097,8.59266329816823,20.2450489430885,14.1318569356516,161.223320634663,NA,NA,198.424742843998,123.67901817522,103.512817222105,45.1667353038115,8.4943092924197,19.9789904776775,13.9871403437639,159.417739523873,NA,NA,202.029953001145,125.926161581634,82.505738310718,45.1289919594561,8.70086589456986,20.5027857627145,14.2727197271212,162.90006763439,NA,NA,195.303809983247,121.733726945527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Feb","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",85.2387694978855,36.8508957160257,8.96861290967282,20.4321495022428,14.2622857539833,131.941607301685,NA,NA,166.250995976409,103.62497971929,92.7503675939906,36.6580889648403,8.81205411549292,20.0240882709553,14.0309543445993,129.603158030892,NA,NA,174.253966550969,108.613266608113,77.3689423673964,37.0771976132373,9.15985652963535,20.8803063018941,14.5252814135645,134.433153209251,NA,NA,158.050806377725,98.5137653420934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Mar","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",119.959539194226,29.4944117498973,7.57042381132434,18.4663945012237,12.6375172811029,101.106234398108,NA,NA,152.106925325225,94.8089180423717,121.022823443788,29.3118125004829,7.47300937384139,18.2326195605449,12.5207698558287,100.270572111664,NA,NA,157.33493167409,98.0675574790359,120.117547228742,29.6211129939597,7.66322481871264,18.6921471572487,12.7457541455931,101.946650340845,NA,NA,146.436691082102,91.274636006969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Apr","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",194.008011838507,17.328229523255,5.46256614840574,14.481954444087,9.60403282654456,55.4631002381952,NA,NA,202.646563268743,126.310497483499,194.528291383648,17.3855300432823,5.38346083232105,14.4637395019344,9.5732613368296,55.4197818783703,NA,NA,213.58998856957,133.131582784056,195.488661359549,17.2519439853739,5.53908998336623,14.4574101819371,9.60886690040108,55.3578364008728,NA,NA,196.208315157204,122.297509013459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"May","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",349.581520906317,10.8698027843213,3.72492868331184,11.222363513493,7.1078417087971,32.2916641617639,NA,NA,333.483028517874,207.861443860438,376.03608211856,10.8969651337367,3.71521399665346,11.1301502807189,7.12205279504375,32.0251615820935,NA,NA,355.990268134755,221.890305673497,324.055477622532,10.8400286196533,3.73292147516656,11.2846417277905,7.08023460575527,32.4885974375284,NA,NA,313.838224268054,195.616750648098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Jun","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",406.627512020969,7.36119330637984,1.83992325439031,8.24051741081388,4.91285863477147,21.3129991669522,NA,NA,491.949581889563,306.634346139214,390.98717503127,7.3504872634937,1.78103820841136,8.21251298508269,4.91336234272743,21.3189482130786,NA,NA,495.177971697419,308.646615758414,420.848396116873,7.37795126691639,1.89440325177332,8.28788562911424,4.9193527471142,21.3404119952922,NA,NA,489.075047972903,304.84263645912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Jul","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",381.690408175795,8.33981699375025,1.03492471823641,7.5480031994245,4.15061974324889,24.7182818980562,NA,NA,533.025891470492,332.237391235384,394.942315451028,8.27499114469784,1.13575416370899,7.49412063326968,4.21213617341903,24.5232723461156,NA,NA,538.025547661707,335.353699010716,363.076175713744,8.41493128963785,0.938302194482523,7.63387312725971,4.10504720869369,24.966289401736,NA,NA,523.886602869823,326.540832304528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Aug","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",343.596325369564,12.1326022079848,1.28765144742717,8.61623505089674,4.73159426872113,36.9997025000744,NA,NA,523.12298030661,326.06486298981,348.745567607306,12.0516490074575,1.3218654778707,8.55034837529728,4.74086563282684,36.7891170858983,NA,NA,542.931714500832,338.411734460176,338.028145693471,12.2357629272651,1.29197300197226,8.73792418735861,4.77193411417041,37.2896884789137,NA,NA,501.618671252029,312.661132223742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Sep","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",207.903185447571,18.758536992711,2.05874488617899,10.9367484407057,6.31365534742179,59.7636683725856,NA,NA,446.287885676339,278.17320931261,214.463343887861,18.7530079369573,1.97105977838093,10.7865259293191,6.25042931909245,59.3034569698427,NA,NA,454.019574072043,282.992404821757,204.283862711768,18.7651248068311,2.16125398068983,11.0909108624398,6.38762534967245,60.1831918731695,NA,NA,438.427286115914,273.273662905405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Oct","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",184.926406758208,27.6611146196037,3.68329257150966,13.5102757052909,8.33714154060668,90.4094617919235,NA,NA,356.857033613273,222.430564422657,187.527233594761,27.4831746496424,3.68883385050473,13.4486372856063,8.34663209705948,90.0936391999775,NA,NA,367.245765930073,228.905907137538,181.582239269195,27.8262317621868,3.68963777331202,13.5801438832404,8.34011101066928,90.7503039187386,NA,NA,346.623776446722,216.052130055283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Nov","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",142.526112590074,35.348536850156,5.48862209445491,15.767611511486,10.5719037179021,118.29163999634,NA,NA,293.49655485847,182.937698305316,140.435820066106,35.4433480071151,5.52105515317994,15.8330780614621,10.6432670752177,118.660900434206,NA,NA,294.235104807097,183.398039748677,143.939373966595,35.2084102750716,5.43855347559713,15.6829780957175,10.4822633703926,117.858978398472,NA,NA,292.003304423441,182.006948717098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10311001,"Rio Bueno En Bueno",4158.48169754222,"Dec","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",129.853983946405,42.4276429036103,7.33671052858576,18.296262303674,12.7615230694773,147.953353676453,NA,NA,254.897233221787,158.87857072964,129.651232931656,42.5111230423164,7.33163600684418,18.2660385757461,12.7493813425117,147.790307258141,NA,NA,262.947161271384,163.89612641995,128.640749750148,42.3332623599085,7.3283963462868,18.3154343409875,12.7671085161685,148.093009426446,NA,NA,245.535990406972,153.043666757273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"Jan","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",96.8903899548199,86.7304568444518,8.71715881725924,20.5346196560262,14.3995016188819,152.563960665416,NA,NA,99.7274861522475,104.517403186884,108.09605761286,86.9282605377675,8.65399634667116,20.2801967070298,14.2679284324979,150.690410520708,NA,NA,101.675354381582,106.558827642019,85.5910950623705,86.540827625718,8.79338276493882,20.7829418603513,14.5307503942864,154.338337238604,108.812482361462,114.038752299207,97.6920942899064,102.384251333494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"Feb","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",87.5038581365922,67.2232201129407,8.97985627378126,20.7322615649865,14.449240913202,124.99262552865,NA,NA,84.1229210184648,88.1633498704928,94.7019915293142,67.2873522945766,8.84920440733367,20.3327571089312,14.2270565254868,122.639267868546,NA,NA,87.3525541861672,91.5481025094911,79.6214825047572,67.2439454012309,9.13750070991063,21.1771842021882,14.7024863565051,127.550020511836,84.3392260002008,88.3900439932437,80.7348633512037,84.6125635938895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"Mar","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",119.216932267516,53.0298923559456,7.68807062947348,18.8012723841078,12.8140092210302,95.5057987739588,NA,NA,75.7834956562136,79.423381416834,119.981752940287,52.9613844237427,7.62571854670511,18.5700290091387,12.7076426484261,94.579375255222,NA,NA,78.3488434943809,82.1119430627879,119.444252553107,52.9810542334977,7.74391252663259,19.0307035268924,12.9139621340118,96.4700162193928,81.7328539647227,85.6584877553655,72.9945255229969,76.5004568838263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"Apr","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",188.615625972375,31.1694433499924,5.77711253467535,14.9889765229775,10.0266998592497,52.1073253427379,NA,NA,101.940364976393,106.83656671131,190.075290687757,31.2674393892791,5.72293869702666,14.953388201286,9.99627818282514,51.9807236443038,NA,NA,109.752757609677,115.024189022983,189.611725142043,31.0547533764253,5.82451449522112,14.9872169045155,10.0317953811325,52.1146309344819,104.332298850575,109.343385310373,96.80168609,101.451076775294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"May","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",325.490283454359,19.3810767201213,4.27014348513148,11.7990340613083,7.74510837985137,30.3373589179905,NA,NA,183.192989143416,191.991759203503,349.269912596377,19.4490598890587,4.2826551885818,11.6936221106509,7.75430572002202,30.0425868364281,NA,NA,196.941926324974,206.401058647813,302.989810355411,19.311846429532,4.25316407264337,11.8736468670002,7.72293322019026,30.56422054104,156.59986472837,164.121365456255,171.067192655255,179.283559995709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"Jun","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",368.869705073899,13.0763884550163,2.49849117807668,8.91184245421299,5.58561976697676,20.3543053190627,NA,NA,271.566618111366,284.609978776695,356.054653877562,13.0729762211124,2.43789939072033,8.86111549562496,5.5686088169208,20.3320547651523,NA,NA,273.594561268602,286.735324163235,380.73377201076,13.0920031402918,2.5509455227176,8.97435274117205,5.60585689538747,20.4037788159591,260.710578231293,273.232522661674,270.161326315591,283.137190733187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"Jul","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",349.710819770032,14.9348140523517,1.74266358553665,8.2761123091002,4.88918464035744,23.7616291573084,NA,NA,286.21515160899,299.962082201125,361.44558591044,14.8394384793936,1.84585838576042,8.2156219435384,4.94335274579613,23.5455943864898,NA,NA,290.808373924558,304.775917255087,333.233039034437,15.0503969729939,1.64362677796728,8.36702438324122,4.84960761066683,24.0304168840373,273.013093913873,286.125928897205,279.026198576275,292.427843330762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"Aug","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",318.163662310776,21.8583682164876,2.06434198606695,9.31058986556484,5.47884124559008,35.4593638358163,NA,NA,276.349642006134,289.622731590887,323.875617733044,21.7004080135705,2.11373062632505,9.22464497796879,5.48001338997476,35.1715479617343,NA,NA,287.644487659417,301.460069346254,312.605852831053,22.0524874638533,2.04904173527967,9.44315253072203,5.5207944749194,35.8089907988422,256.369299221357,268.682731765156,265.079932775026,277.811737561533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10328001,"Rio Pilmaiquen En San Pablo",2473.21150568983,"Sep","hist_cr2met_lai_ltm_sat","cr2met","cr2met_hsm","cr2met","AVHRR_VGT_LTM",198.802591029714,33.8527620994349,2.742914124987,11.587317668645,6.93120495089755,56.8731155694989,NA,NA,224.455180607049,235.235776153806,207.14753294882,33.8746582934071,2.69530930140325,11.4641426306692,6.88855064615444,56.467508090433,NA,NA,230.751857709892,241.834883028824,192.690400005269,33.8341985608441,2.80480222107669,11.7144832137133,6.98191075676976,57.2465396487589,216.653186116301,227.059051408068,218.392863193011,228.882285277253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
